#        Frequency (eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.440199999999980E+02  0.112819278898487E+01  0.176717563544644E-01  0.886155908939839E+00  0.138805454774661E-01
     0.440299999999980E+02  0.112811705944011E+01  0.176735166231286E-01  0.886215323335973E+00  0.138837907977590E-01
     0.440399999999980E+02  0.112804152604361E+01  0.176754117963714E-01  0.886274588333702E+00  0.138871379747877E-01
     0.440499999999980E+02  0.112796619078749E+01  0.176774398064863E-01  0.886333702356098E+00  0.138905853737703E-01
     0.440599999999980E+02  0.112789105561958E+01  0.176795985492559E-01  0.886392663861211E+00  0.138941313312066E-01
     0.440699999999980E+02  0.112781612244282E+01  0.176818858851261E-01  0.886451471342578E+00  0.138977741558011E-01
     0.440799999999980E+02  0.112774139311460E+01  0.176842996403946E-01  0.886510123329715E+00  0.139015121293972E-01
     0.440899999999980E+02  0.112766686944619E+01  0.176868376084127E-01  0.886568618388581E+00  0.139053435079232E-01
     0.440999999999980E+02  0.112759255320220E+01  0.176894975508002E-01  0.886626955122009E+00  0.139092665223480E-01
     0.441099999999980E+02  0.112751844610006E+01  0.176922771986722E-01  0.886685132170113E+00  0.139132793796464E-01
     0.441199999999980E+02  0.112744454980954E+01  0.176951742538757E-01  0.886743148210668E+00  0.139173802637732E-01
     0.441299999999980E+02  0.112737086595234E+01  0.176981863902357E-01  0.886801001959456E+00  0.139215673366441E-01
     0.441399999999980E+02  0.112729739610162E+01  0.177013112548097E-01  0.886858692170587E+00  0.139258387391235E-01
     0.441499999999980E+02  0.112722414178174E+01  0.177045464691483E-01  0.886916217636784E+00  0.139301925920179E-01
     0.441599999999980E+02  0.112715110446783E+01  0.177078896305611E-01  0.886973577189648E+00  0.139346269970732E-01
     0.441699999999980E+02  0.112707828558557E+01  0.177113383133872E-01  0.887030769699880E+00  0.139391400379757E-01
     0.441799999999980E+02  0.112700568651092E+01  0.177148900702677E-01  0.887087794077482E+00  0.139437297813551E-01
     0.441899999999980E+02  0.112693330856992E+01  0.177185424334194E-01  0.887144649271923E+00  0.139483942777881E-01
     0.441999999999980E+02  0.112686115303850E+01  0.177222929159080E-01  0.887201334272275E+00  0.139531315628026E-01
     0.442099999999980E+02  0.112678922114237E+01  0.177261390129196E-01  0.887257848107313E+00  0.139579396578795E-01
     0.442199999999980E+02  0.112671751405692E+01  0.177300782030289E-01  0.887314189845594E+00  0.139628165714525E-01
     0.442299999999980E+02  0.112664603290717E+01  0.177341079494614E-01  0.887370358595494E+00  0.139677602999036E-01
     0.442399999999980E+02  0.112657477876778E+01  0.177382257013501E-01  0.887426353505223E+00  0.139727688285541E-01
     0.442499999999980E+02  0.112650375266303E+01  0.177424288949832E-01  0.887482173762801E+00  0.139778401326478E-01
     0.442599999999980E+02  0.112643295556693E+01  0.177467149550427E-01  0.887537818596009E+00  0.139829721783277E-01
     0.442699999999980E+02  0.112636238840329E+01  0.177510812958305E-01  0.887593287272308E+00  0.139881629236033E-01
     0.442799999999980E+02  0.112629205204590E+01  0.177555253224823E-01  0.887648579098725E+00  0.139934103193073E-01
     0.442899999999980E+02  0.112622194731867E+01  0.177600444321667E-01  0.887703693421718E+00  0.139987123100410E-01
     0.442999999999980E+02  0.112615207499587E+01  0.177646360152675E-01  0.887758629627001E+00  0.140040668351068E-01
     0.443099999999980E+02  0.112608243580240E+01  0.177692974565490E-01  0.887813387139347E+00  0.140094718294262E-01
     0.443199999999980E+02  0.112601303041402E+01  0.177740261363010E-01  0.887867965422362E+00  0.140149252244435E-01
     0.443299999999980E+02  0.112594385945772E+01  0.177788194314630E-01  0.887922363978234E+00  0.140204249490110E-01
     0.443399999999980E+02  0.112587492351209E+01  0.177836747167273E-01  0.887976582347449E+00  0.140259689302590E-01
     0.443499999999980E+02  0.112580622310763E+01  0.177885893656160E-01  0.888030620108489E+00  0.140315550944446E-01
     0.443599999999980E+02  0.112573775872726E+01  0.177935607515339E-01  0.888084476877500E+00  0.140371813677811E-01
     0.443699999999980E+02  0.112566953080673E+01  0.177985862487954E-01  0.888138152307942E+00  0.140428456772477E-01
     0.443799999999979E+02  0.112560153973506E+01  0.178036632336213E-01  0.888191646090211E+00  0.140485459513745E-01
     0.443899999999979E+02  0.112553378585512E+01  0.178087890851088E-01  0.888244957951240E+00  0.140542801210066E-01
     0.443999999999979E+02  0.112546626946410E+01  0.178139611861687E-01  0.888298087654086E+00  0.140600461200428E-01
     0.444099999999979E+02  0.112539899081410E+01  0.178191769244330E-01  0.888351034997489E+00  0.140658418861495E-01
     0.444199999999979E+02  0.112533195011269E+01  0.178244336931286E-01  0.888403799815423E+00  0.140716653614498E-01
     0.444299999999979E+02  0.112526514752350E+01  0.178297288919177E-01  0.888456381976620E+00  0.140775144931843E-01
     0.444399999999979E+02  0.112519858316686E+01  0.178350599277043E-01  0.888508781384088E+00  0.140833872343463E-01
     0.444499999999979E+02  0.112513225712043E+01  0.178404242154046E-01  0.888560997974614E+00  0.140892815442883E-01
     0.444599999999979E+02  0.112506616941983E+01  0.178458191786820E-01  0.888613031718247E+00  0.140951953893003E-01
     0.444699999999979E+02  0.112500032005934E+01  0.178512422506458E-01  0.888664882617783E+00  0.141011267431595E-01
     0.444799999999979E+02  0.112493470899252E+01  0.178566908745123E-01  0.888716550708234E+00  0.141070735876506E-01
     0.444899999999979E+02  0.112486933613295E+01  0.178621625042286E-01  0.888768036056284E+00  0.141130339130563E-01
     0.444999999999979E+02  0.112480420135489E+01  0.178676546050598E-01  0.888819338759757E+00  0.141190057186195E-01
     0.445099999999979E+02  0.112473930449400E+01  0.178731646541366E-01  0.888870458947058E+00  0.141249870129736E-01
     0.445199999999979E+02  0.112467464534801E+01  0.178786901409668E-01  0.888921396776634E+00  0.141309758145450E-01
     0.445299999999979E+02  0.112461022367746E+01  0.178842285679079E-01  0.888972152436415E+00  0.141369701519251E-01
     0.445399999999979E+02  0.112454603920634E+01  0.178897774506031E-01  0.889022726143269E+00  0.141429680642121E-01
     0.445499999999979E+02  0.112448209162289E+01  0.178953343183789E-01  0.889073118142457E+00  0.141489676013254E-01
     0.445599999999979E+02  0.112441838058018E+01  0.179008967146071E-01  0.889123328707085E+00  0.141549668242890E-01
     0.445699999999979E+02  0.112435490569688E+01  0.179064621970301E-01  0.889173358137570E+00  0.141609638054883E-01
     0.445799999999979E+02  0.112429166655789E+01  0.179120283380503E-01  0.889223206761111E+00  0.141669566288980E-01
     0.445899999999979E+02  0.112422866271503E+01  0.179175927249859E-01  0.889272874931170E+00  0.141729433902833E-01
     0.445999999999979E+02  0.112416589368769E+01  0.179231529602917E-01  0.889322363026957E+00  0.141789221973750E-01
     0.446099999999979E+02  0.112410335896345E+01  0.179287066617479E-01  0.889371671452940E+00  0.141848911700180E-01
     0.446199999999979E+02  0.112404105799872E+01  0.179342514626175E-01  0.889420800638354E+00  0.141908484402969E-01
     0.446299999999979E+02  0.112397899021935E+01  0.179397850117730E-01  0.889469751036737E+00  0.141967921526365E-01
     0.446399999999979E+02  0.112391715502117E+01  0.179453049737946E-01  0.889518523125473E+00  0.142027204638808E-01
     0.446499999999979E+02  0.112385555177061E+01  0.179508090290411E-01  0.889567117405365E+00  0.142086315433512E-01
     0.446599999999979E+02  0.112379417980519E+01  0.179562948736950E-01  0.889615534400207E+00  0.142145235728832E-01
     0.446699999999979E+02  0.112373303843403E+01  0.179617602197837E-01  0.889663774656400E+00  0.142203947468472E-01
     0.446799999999979E+02  0.112367212693837E+01  0.179672027951783E-01  0.889711838742571E+00  0.142262432721493E-01
     0.446899999999979E+02  0.112361144457200E+01  0.179726203435728E-01  0.889759727249222E+00  0.142320673682195E-01
     0.446999999999979E+02  0.112355099056168E+01  0.179780106244447E-01  0.889807440788399E+00  0.142378652669842E-01
     0.447099999999979E+02  0.112349076410757E+01  0.179833714129993E-01  0.889854979993390E+00  0.142436352128268E-01
     0.447199999999979E+02  0.112343076438354E+01  0.179887005001002E-01  0.889902345518441E+00  0.142493754625387E-01
     0.447299999999979E+02  0.112337099053758E+01  0.179939956921882E-01  0.889949538038504E+00  0.142550842852604E-01
     0.447399999999979E+02  0.112331144169204E+01  0.179992548111904E-01  0.889996558248999E+00  0.142607599624165E-01
     0.447499999999979E+02  0.112325211694390E+01  0.180044756944226E-01  0.890043406865624E+00  0.142664007876457E-01
     0.447599999999979E+02  0.112319301536505E+01  0.180096561944863E-01  0.890090084624163E+00  0.142720050667271E-01
     0.447699999999979E+02  0.112313413600244E+01  0.180147941791644E-01  0.890136592280347E+00  0.142775711175058E-01
     0.447799999999979E+02  0.112307547787828E+01  0.180198875313155E-01  0.890182930609723E+00  0.142830972698191E-01
     0.447899999999979E+02  0.112301703999015E+01  0.180249341487725E-01  0.890229100407561E+00  0.142885818654256E-01
     0.447999999999979E+02  0.112295882131113E+01  0.180299319442449E-01  0.890275102488780E+00  0.142940232579383E-01
     0.448099999999979E+02  0.112290082078983E+01  0.180348788452296E-01  0.890320937687907E+00  0.142994198127654E-01
     0.448199999999979E+02  0.112284303735042E+01  0.180397727939309E-01  0.890366606859054E+00  0.143047699070586E-01
     0.448299999999979E+02  0.112278546989267E+01  0.180446117471938E-01  0.890412110875930E+00  0.143100719296727E-01
     0.448399999999979E+02  0.112272811729188E+01  0.180493936764518E-01  0.890457450631865E+00  0.143153242811374E-01
     0.448499999999979E+02  0.112267097839884E+01  0.180541165676918E-01  0.890502627039871E+00  0.143205253736433E-01
     0.448599999999979E+02  0.112261405203973E+01  0.180587784214394E-01  0.890547641032716E+00  0.143256736310443E-01
     0.448699999999979E+02  0.112255733701598E+01  0.180633772527657E-01  0.890592493563023E+00  0.143307674888781E-01
     0.448799999999978E+02  0.112250083210416E+01  0.180679110913181E-01  0.890637185603392E+00  0.143358053944059E-01
     0.448899999999978E+02  0.112244453605577E+01  0.180723779813786E-01  0.890681718146540E+00  0.143407858066745E-01
     0.448999999999978E+02  0.112238844759709E+01  0.180767759819494E-01  0.890726092205455E+00  0.143457071966008E-01
     0.449099999999978E+02  0.112233256542891E+01  0.180811031668696E-01  0.890770308813571E+00  0.143505680470809E-01
     0.449199999999978E+02  0.112227688822632E+01  0.180853576249645E-01  0.890814369024960E+00  0.143553668531260E-01
     0.449299999999978E+02  0.112222141463845E+01  0.180895374602288E-01  0.890858273914529E+00  0.143601021220251E-01
     0.449399999999978E+02  0.112216614328820E+01  0.180936407920458E-01  0.890902024578238E+00  0.143647723735370E-01
     0.449499999999978E+02  0.112211107277196E+01  0.180976657554443E-01  0.890945622133320E+00  0.143693761401123E-01
     0.449599999999978E+02  0.112205620165929E+01  0.181016105013945E-01  0.890989067718513E+00  0.143739119671462E-01
     0.449699999999978E+02  0.112200152849265E+01  0.181054731971431E-01  0.891032362494296E+00  0.143783784132637E-01
     0.449799999999978E+02  0.112194705178707E+01  0.181092520265916E-01  0.891075507643128E+00  0.143827740506376E-01
     0.449899999999978E+02  0.112189277002984E+01  0.181129451907154E-01  0.891118504369691E+00  0.143870974653408E-01
     0.449999999999978E+02  0.112183868168019E+01  0.181165509080265E-01  0.891161353901127E+00  0.143913472577318E-01
     0.450099999999978E+02  0.112178478516900E+01  0.181200674150809E-01  0.891204057487275E+00  0.143955220428758E-01
     0.450199999999978E+02  0.112173107889850E+01  0.181234929670295E-01  0.891246616400905E+00  0.143996204510013E-01
     0.450299999999978E+02  0.112167756124194E+01  0.181268258382139E-01  0.891289031937935E+00  0.144036411279911E-01
     0.450399999999978E+02  0.112162423054334E+01  0.181300643228078E-01  0.891331305417648E+00  0.144075827359096E-01
     0.450499999999978E+02  0.112157108511720E+01  0.181332067355022E-01  0.891373438182889E+00  0.144114439535651E-01
     0.450599999999978E+02  0.112151812324827E+01  0.181362514122366E-01  0.891415431600248E+00  0.144152234771070E-01
     0.450699999999978E+02  0.112146534319130E+01  0.181391967109733E-01  0.891457287060230E+00  0.144189200206589E-01
     0.450799999999978E+02  0.112141274317086E+01  0.181420410125165E-01  0.891499005977395E+00  0.144225323169842E-01
     0.450899999999978E+02  0.112136032138113E+01  0.181447827213737E-01  0.891540589790481E+00  0.144260591181873E-01
     0.450999999999978E+02  0.112130807598579E+01  0.181474202666594E-01  0.891582039962506E+00  0.144294991964458E-01
     0.451099999999978E+02  0.112125600511788E+01  0.181499521030400E-01  0.891623357980833E+00  0.144328513447760E-01
     0.451199999999978E+02  0.112120410687974E+01  0.181523767117175E-01  0.891664545357212E+00  0.144361143778281E-01
     0.451299999999978E+02  0.112115237934294E+01  0.181546926014523E-01  0.891705603627785E+00  0.144392871327111E-01
     0.451399999999978E+02  0.112110082054833E+01  0.181568983096219E-01  0.891746534353057E+00  0.144423684698465E-01
     0.451499999999978E+02  0.112104942850607E+01  0.181589924033136E-01  0.891787339117836E+00  0.144453572738469E-01
     0.451599999999978E+02  0.112099820119572E+01  0.181609734804507E-01  0.891828019531127E+00  0.144482524544211E-01
     0.451699999999978E+02  0.112094713656640E+01  0.181628401709483E-01  0.891868577225981E+00  0.144510529473010E-01
     0.451799999999978E+02  0.112089623253700E+01  0.181645911378968E-01  0.891909013859319E+00  0.144537577151902E-01
     0.451899999999978E+02  0.112084548699639E+01  0.181662250787710E-01  0.891949331111688E+00  0.144563657487308E-01
     0.451999999999978E+02  0.112079489780383E+01  0.181677407266617E-01  0.891989530686986E+00  0.144588760674875E-01
     0.452099999999978E+02  0.112074446278924E+01  0.181691368515270E-01  0.892029614312134E+00  0.144612877209457E-01
     0.452199999999978E+02  0.112069417975372E+01  0.181704122614596E-01  0.892069583736693E+00  0.144635997895219E-01
     0.452299999999978E+02  0.112064404647001E+01  0.181715658039687E-01  0.892109440732443E+00  0.144658113855827E-01
     0.452399999999978E+02  0.112059406068305E+01  0.181725963672711E-01  0.892149187092889E+00  0.144679216544712E-01
     0.452499999999978E+02  0.112054422011065E+01  0.181735028815896E-01  0.892188824632736E+00  0.144699297755370E-01
     0.452599999999978E+02  0.112049452244418E+01  0.181742843204546E-01  0.892228355187289E+00  0.144718349631674E-01
     0.452699999999978E+02  0.112044496534934E+01  0.181749397020052E-01  0.892267780611810E+00  0.144736364678166E-01
     0.452799999999978E+02  0.112039554646698E+01  0.181754680902863E-01  0.892307102780815E+00  0.144753335770302E-01
     0.452899999999978E+02  0.112034626341405E+01  0.181758685965379E-01  0.892346323587312E+00  0.144769256164622E-01
     0.452999999999978E+02  0.112029711378460E+01  0.181761403804727E-01  0.892385444941985E+00  0.144784119508806E-01
     0.453099999999978E+02  0.112024809515079E+01  0.181762826515376E-01  0.892424468772317E+00  0.144797919851589E-01
