#        Frequency (eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.448099999999979E+02  0.107583851586179E+01  0.338491282643188E-01  0.928588298937964E+00  0.292161918095287E-01
     0.448199999999979E+02  0.107575545436022E+01  0.338583524233387E-01  0.928659354821230E+00  0.292286463334433E-01
     0.448299999999979E+02  0.107567267295445E+01  0.338671229605185E-01  0.928730204638627E+00  0.292406982425738E-01
     0.448399999999979E+02  0.107559015251143E+01  0.338754416885518E-01  0.928800864709248E+00  0.292523499394908E-01
     0.448499999999979E+02  0.107550787416242E+01  0.338833111522686E-01  0.928871351093617E+00  0.292636044473814E-01
     0.448599999999979E+02  0.107542581933285E+01  0.338907346139954E-01  0.928941679568409E+00  0.292744653961000E-01
     0.448699999999979E+02  0.107534396977150E+01  0.338977160375750E-01  0.929011865601887E+00  0.292849370070883E-01
     0.448799999999978E+02  0.107526230757878E+01  0.339042600710860E-01  0.929081924330086E+00  0.292950240772060E-01
     0.448899999999978E+02  0.107518081523426E+01  0.339103720283071E-01  0.929151870533822E+00  0.293047319615113E-01
     0.448999999999978E+02  0.107509947562321E+01  0.339160578689734E-01  0.929221718616546E+00  0.293140665550385E-01
     0.449099999999978E+02  0.107501827206209E+01  0.339213241778757E-01  0.929291482583123E+00  0.293230342736167E-01
     0.449199999999978E+02  0.107493718832314E+01  0.339261781428567E-01  0.929361176019550E+00  0.293316420337817E-01
     0.449299999999978E+02  0.107485620865774E+01  0.339306275317601E-01  0.929430812073682E+00  0.293398972318308E-01
     0.449399999999978E+02  0.107477531781875E+01  0.339346806683928E-01  0.929500403436976E+00  0.293478077220743E-01
     0.449499999999978E+02  0.107469450108154E+01  0.339383464075582E-01  0.929569962327310E+00  0.293553817943387E-01
     0.449599999999978E+02  0.107461374426392E+01  0.339416341092274E-01  0.929639500472901E+00  0.293626281507776E-01
     0.449699999999978E+02  0.107453303374469E+01  0.339445536119108E-01  0.929709029097345E+00  0.293695558820489E-01
     0.449799999999978E+02  0.107445235648104E+01  0.339471152052947E-01  0.929778558905810E+00  0.293761744429152E-01
     0.449899999999978E+02  0.107437170002447E+01  0.339493296022148E-01  0.929848100072401E+00  0.293824936273285E-01
     0.449999999999978E+02  0.107429105253548E+01  0.339512079100294E-01  0.929917662228718E+00  0.293885235430582E-01
     0.450099999999978E+02  0.107421040279683E+01  0.339527616014646E-01  0.929987254453615E+00  0.293942745859222E-01
     0.450199999999978E+02  0.107412974022547E+01  0.339540024849987E-01  0.930056885264176E+00  0.293997574136820E-01
     0.450299999999978E+02  0.107404905488300E+01  0.339549426748576E-01  0.930126562607919E+00  0.294049829196625E-01
     0.450399999999978E+02  0.107396833748479E+01  0.339555945606870E-01  0.930196293856225E+00  0.294099622061558E-01
     0.450499999999978E+02  0.107388757940765E+01  0.339559707769733E-01  0.930266085799000E+00  0.294147065576678E-01
     0.450599999999978E+02  0.107380677269608E+01  0.339560841722808E-01  0.930335944640564E+00  0.294192274140689E-01
     0.450699999999978E+02  0.107372591006715E+01  0.339559477783723E-01  0.930405875996770E+00  0.294235363437035E-01
     0.450799999999978E+02  0.107364498491391E+01  0.339555747792810E-01  0.930475884893334E+00  0.294276450165197E-01
     0.450899999999978E+02  0.107356399130745E+01  0.339549784803991E-01  0.930545975765379E+00  0.294315651772702E-01
     0.450999999999978E+02  0.107348292399751E+01  0.339541722776471E-01  0.930616152458172E+00  0.294353086188441E-01
     0.451099999999978E+02  0.107340177841181E+01  0.339531696267884E-01  0.930686418229042E+00  0.294388871557798E-01
     0.451199999999978E+02  0.107332055065394E+01  0.339519840129496E-01  0.930756775750459E+00  0.294423125980124E-01
     0.451299999999978E+02  0.107323923749990E+01  0.339506289204070E-01  0.930827227114260E+00  0.294455967249061E-01
     0.451399999999978E+02  0.107315783639341E+01  0.339491178026976E-01  0.930897773836993E+00  0.294487512596197E-01
     0.451499999999978E+02  0.107307634543984E+01  0.339474640531105E-01  0.930968416866364E+00  0.294517878438538E-01
     0.451599999999978E+02  0.107299476339895E+01  0.339456809756142E-01  0.931039156588753E+00  0.294547180130234E-01
     0.451699999999978E+02  0.107291308967631E+01  0.339437817562706E-01  0.931109992837772E+00  0.294575531719006E-01
     0.451799999999978E+02  0.107283132431360E+01  0.339417794351881E-01  0.931180924903852E+00  0.294603045707697E-01
     0.451899999999978E+02  0.107274946797770E+01  0.339396868790594E-01  0.931251951544804E+00  0.294629832821327E-01
     0.451999999999978E+02  0.107266752194861E+01  0.339375167543329E-01  0.931323070997340E+00  0.294656001780050E-01
     0.452099999999978E+02  0.107258548810634E+01  0.339352815010592E-01  0.931394280989522E+00  0.294681659078372E-01
     0.452199999999978E+02  0.107250336891669E+01  0.339329933074558E-01  0.931465578754092E+00  0.294706908770961E-01
     0.452299999999978E+02  0.107242116741604E+01  0.339306640852292E-01  0.931536961042661E+00  0.294731852265388E-01
     0.452399999999978E+02  0.107233888719506E+01  0.339283054456911E-01  0.931608424140720E+00  0.294756588122088E-01
     0.452499999999978E+02  0.107225653238165E+01  0.339259286767052E-01  0.931679963883432E+00  0.294781211861848E-01
     0.452599999999978E+02  0.107217410762280E+01  0.339235447204958E-01  0.931751575672170E+00  0.294805815781063E-01
     0.452699999999978E+02  0.107209161806569E+01  0.339211641523516E-01  0.931823254491768E+00  0.294830488775047E-01
     0.452799999999978E+02  0.107200906933794E+01  0.339187971602506E-01  0.931894994928442E+00  0.294855316169590E-01
     0.452899999999978E+02  0.107192646752711E+01  0.339164535254357E-01  0.931966791188352E+00  0.294880379561015E-01
     0.452999999999978E+02  0.107184381915944E+01  0.339141426039650E-01  0.932038637116750E+00  0.294905756664915E-01
     0.453099999999978E+02  0.107176113117790E+01  0.339118733092580E-01  0.932110526217699E+00  0.294931521173757E-01
     0.453199999999978E+02  0.107167841091963E+01  0.339096540956618E-01  0.932182451674301E+00  0.294957742623520E-01
     0.453299999999978E+02  0.107159566609277E+01  0.339074929430557E-01  0.932254406369415E+00  0.294984486269535E-01
     0.453399999999978E+02  0.107151290475269E+01  0.339053973425098E-01  0.932326382906811E+00  0.295011812971644E-01
     0.453499999999978E+02  0.107143013527779E+01  0.339033742830153E-01  0.932398373632737E+00  0.295039779088811E-01
     0.453599999999978E+02  0.107134736634478E+01  0.339014302393023E-01  0.932470370657838E+00  0.295068436383310E-01
     0.453699999999978E+02  0.107126460690352E+01  0.338995711607534E-01  0.932542365879419E+00  0.295097831934569E-01
     0.453799999999978E+02  0.107118186615158E+01  0.338978024614291E-01  0.932614351003981E+00  0.295128008062763E-01
     0.453899999999977E+02  0.107109915350833E+01  0.338961290112103E-01  0.932686317570016E+00  0.295159002262230E-01
     0.453999999999977E+02  0.107101647858890E+01  0.338945551280707E-01  0.932758256971009E+00  0.295190847144773E-01
     0.454099999999977E+02  0.107093385117774E+01  0.338930845714812E-01  0.932830160478617E+00  0.295223570392891E-01
     0.454199999999977E+02  0.107085128120209E+01  0.338917205369553E-01  0.932902019265978E+00  0.295257194722979E-01
     0.454299999999977E+02  0.107076877870526E+01  0.338904656517386E-01  0.932973824431118E+00  0.295291737858537E-01
     0.454399999999977E+02  0.107068635381979E+01  0.338893219716447E-01  0.933045567020418E+00  0.295327212513374E-01
     0.454499999999977E+02  0.107060401674057E+01  0.338882909790398E-01  0.933117238052099E+00  0.295363626384843E-01
     0.454599999999977E+02  0.107052177769789E+01  0.338873735819766E-01  0.933188828539686E+00  0.295400982157094E-01
     0.454699999999977E+02  0.107043964693057E+01  0.338865701144755E-01  0.933260329515422E+00  0.295439277514300E-01
     0.454799999999977E+02  0.107035763465910E+01  0.338858803379524E-01  0.933331732053585E+00  0.295478505163879E-01
     0.454899999999977E+02  0.107027575105894E+01  0.338853034437886E-01  0.933403027293666E+00  0.295518652869627E-01
     0.454999999999977E+02  0.107019400623393E+01  0.338848380570389E-01  0.933474206463388E+00  0.295559703494741E-01
     0.455099999999977E+02  0.107011241018988E+01  0.338844822412720E-01  0.933545260901508E+00  0.295601635054657E-01
     0.455199999999977E+02  0.107003097280848E+01  0.338842335045356E-01  0.933616182080375E+00  0.295644420779647E-01
     0.455299999999977E+02  0.106994970382140E+01  0.338840888064386E-01  0.933686961628204E+00  0.295688029187069E-01
     0.455399999999977E+02  0.106986861278479E+01  0.338840445663392E-01  0.933757591351027E+00  0.295732424163191E-01
     0.455499999999977E+02  0.106978770905408E+01  0.338840966726300E-01  0.933828063254285E+00  0.295777565054484E-01
     0.455599999999977E+02  0.106970700175923E+01  0.338842404931052E-01  0.933898369564017E+00  0.295823406768244E-01
     0.455699999999977E+02  0.106962649978045E+01  0.338844708863975E-01  0.933968502747620E+00  0.295869899882433E-01
     0.455799999999977E+02  0.106954621172440E+01  0.338847822144695E-01  0.934038455534130E+00  0.295916990764575E-01
     0.455899999999977E+02  0.106946614590090E+01  0.338851683561405E-01  0.934108220933993E+00  0.295964621699547E-01
     0.455999999999977E+02  0.106938631030030E+01  0.338856227216327E-01  0.934177792258287E+00  0.296012731026105E-01
     0.456099999999977E+02  0.106930671257138E+01  0.338861382681155E-01  0.934247163137357E+00  0.296061253281937E-01
     0.456199999999977E+02  0.106922736000004E+01  0.338867075162253E-01  0.934316327538832E+00  0.296110119357038E-01
     0.456299999999977E+02  0.106914825948856E+01  0.338873225675383E-01  0.934385279784975E+00  0.296159256655198E-01
     0.456399999999977E+02  0.106906941753574E+01  0.338879751229718E-01  0.934454014569343E+00  0.296208589263366E-01
     0.456499999999977E+02  0.106899084021776E+01  0.338886565020828E-01  0.934522526972712E+00  0.296258038128608E-01
     0.456599999999977E+02  0.106891253316991E+01  0.338893576632406E-01  0.934590812478235E+00  0.296307521242424E-01
     0.456699999999977E+02  0.106883450156913E+01  0.338900692246374E-01  0.934658866985803E+00  0.296356953832119E-01
     0.456799999999977E+02  0.106875675011762E+01  0.338907814861066E-01  0.934726686825564E+00  0.296406248558910E-01
     0.456899999999977E+02  0.106867928302718E+01  0.338914844517137E-01  0.934794268770580E+00  0.296455315722478E-01
     0.456999999999977E+02  0.106860210400474E+01  0.338921678530818E-01  0.934861610048580E+00  0.296504063471582E-01
     0.457099999999977E+02  0.106852521623882E+01  0.338928211734131E-01  0.934928708352779E+00  0.296552398020418E-01
     0.457199999999977E+02  0.106844862238706E+01  0.338934336721673E-01  0.934995561851741E+00  0.296600223870310E-01
     0.457299999999977E+02  0.106837232456487E+01  0.338939944103502E-01  0.935062169198247E+00  0.296647444036361E-01
     0.457399999999977E+02  0.106829632433517E+01  0.338944922763709E-01  0.935128529537151E+00  0.296693960278635E-01
     0.457499999999977E+02  0.106822062269936E+01  0.338949160124195E-01  0.935194642512183E+00  0.296739673337466E-01
     0.457599999999977E+02  0.106814522008941E+01  0.338952542413148E-01  0.935260508271693E+00  0.296784483172399E-01
     0.457699999999977E+02  0.106807011636120E+01  0.338954954937730E-01  0.935326127473303E+00  0.296828289204357E-01
     0.457799999999977E+02  0.106799531078912E+01  0.338956282360442E-01  0.935391501287446E+00  0.296870990560509E-01
     0.457899999999977E+02  0.106792080206188E+01  0.338956408978610E-01  0.935456631399780E+00  0.296912486321363E-01
     0.457999999999977E+02  0.106784658827966E+01  0.338955219006436E-01  0.935521520012453E+00  0.296952675769574E-01
     0.458099999999977E+02  0.106777266695257E+01  0.338952596859038E-01  0.935586169844211E+00  0.296991458639935E-01
     0.458199999999977E+02  0.106769903500037E+01  0.338948427437867E-01  0.935650584129334E+00  0.297028735370028E-01
     0.458299999999977E+02  0.106762568875362E+01  0.338942596416912E-01  0.935714766615396E+00  0.297064407350973E-01
     0.458399999999977E+02  0.106755262395606E+01  0.338934990529048E-01  0.935778721559835E+00  0.297098377177724E-01
     0.458499999999977E+02  0.106747983576847E+01  0.338925497851906E-01  0.935842453725332E+00  0.297130548898352E-01
     0.458599999999977E+02  0.106740731877376E+01  0.338914008092620E-01  0.935905968374006E+00  0.297160828261727E-01
     0.458699999999977E+02  0.106733506698354E+01  0.338900412870783E-01  0.935969271260414E+00  0.297189122963024E-01
     0.458799999999977E+02  0.106726307384596E+01  0.338884605998961E-01  0.936032368623369E+00  0.297215342886480E-01
     0.458899999999976E+02  0.106719133225491E+01  0.338866483760113E-01  0.936095267176588E+00  0.297239400344795E-01
     0.458999999999976E+02  0.106711983456063E+01  0.338845945181215E-01  0.936157974098169E+00  0.297261210314615E-01
     0.459099999999976E+02  0.106704857258154E+01  0.338822892302455E-01  0.936220497018924E+00  0.297280690667484E-01
     0.459199999999976E+02  0.106697753761749E+01  0.338797230441298E-01  0.936282844009578E+00  0.297297762395694E-01
     0.459299999999976E+02  0.106690672046422E+01  0.338768868450795E-01  0.936345023566861E+00  0.297312349832478E-01
     0.459399999999976E+02  0.106683611142912E+01  0.338737718971432E-01  0.936407044598509E+00  0.297324380865929E-01
     0.459499999999976E+02  0.106676570034827E+01  0.338703698675906E-01  0.936468916407211E+00  0.297333787146126E-01
     0.459599999999976E+02  0.106669547660459E+01  0.338666728506172E-01  0.936530648673526E+00  0.297340504284895E-01
     0.459699999999976E+02  0.106662542914728E+01  0.338626733902140E-01  0.936592251437807E+00  0.297344472047689E-01
     0.459799999999976E+02  0.106655554651229E+01  0.338583645021401E-01  0.936653735081168E+00  0.297345634537035E-01
     0.459899999999976E+02  0.106648581684398E+01  0.338537396949396E-01  0.936715110305533E+00  0.297343940367088E-01
     0.459999999999976E+02  0.106641622791775E+01  0.338487929899467E-01  0.936776388112811E+00  0.297339342828774E-01
     0.460099999999976E+02  0.106634676716374E+01  0.338435189402201E-01  0.936837579783247E+00  0.297331800045077E-01
     0.460199999999976E+02  0.106627742169138E+01  0.338379126483590E-01  0.936898696852986E+00  0.297321275116043E-01
     0.460299999999976E+02  0.106620817831496E+01  0.338319697831475E-01  0.936959751090915E+00  0.297307736253073E-01
     0.460399999999976E+02  0.106613902357992E+01  0.338256865949802E-01  0.937020754474828E+00  0.297291156902122E-01
     0.460499999999976E+02  0.106606994379001E+01  0.338190599300283E-01  0.937081719166967E+00  0.297271515855473E-01
     0.460599999999976E+02  0.106600092503506E+01  0.338120872431013E-01  0.937142657489013E+00  0.297248797351729E-01
     0.460699999999976E+02  0.106593195321947E+01  0.338047666091714E-01  0.937203581896559E+00  0.297222991163766E-01
     0.460799999999976E+02  0.106586301409126E+01  0.337970967335233E-01  0.937264504953159E+00  0.297194092674348E-01
     0.460899999999976E+02  0.106579409327161E+01  0.337890769605036E-01  0.937325439303989E+00  0.297162102939233E-01
     0.460999999999976E+02  0.106572517628483E+01  0.337807072808393E-01  0.937386397649199E+00  0.297127028737517E-01
